Action: Buy Fuel create...
Action: Buy Item create...
Action: Select Spaceship create...
Action: Sell Item created...
Action: Planning Travel created...
Action: Select Planet created...


Player Nuri Can is created...
---[PlayerImpl{m_name='Nuri Can', m_currentMoney=1000000.0
m_spaceShip=null
m_currentPlanet=null}]

Player John is created...
---[PlayerImpl{m_name='John', m_currentMoney=1000000.0
m_spaceShip=null
m_currentPlanet=null}]

Player Anastasia is created...
---[PlayerImpl{m_name='Anastasia', m_currentMoney=1000000.0
m_spaceShip=null
m_currentPlanet=null}]


Blackhole PKS B1424-418 is created....

Galaxy Cartwheel is created...

-----Planets are creating...

Commodity{m_name='Lithium', m_unitVolume=10, m_decayRatio=0.59, m_currentSupplyAmount=226, m_unitBuyPrice=430.98, m_unitSellPrice=330.98} is created...
Commodity{m_name='Selenium', m_unitVolume=11, m_decayRatio=0.56, m_currentSupplyAmount=296, m_unitBuyPrice=1044.43, m_unitSellPrice=944.4300000000001} is created...
Commodity{m_name='Fluorine', m_unitVolume=6, m_decayRatio=0.4, m_currentSupplyAmount=241, m_unitBuyPrice=959.81, m_unitSellPrice=859.81} is created...
Commodity{m_name='Bromine', m_unitVolume=12, m_decayRatio=0.52, m_currentSupplyAmount=256, m_unitBuyPrice=260.35, m_unitSellPrice=160.35000000000002} is created...
Commodity{m_name='Iodine', m_unitVolume=8, m_decayRatio=0.39, m_currentSupplyAmount=195, m_unitBuyPrice=1302.51, m_unitSellPrice=1202.51} is created...
Commodity{m_name='Lithium', m_unitVolume=13, m_decayRatio=0.43, m_currentSupplyAmount=170, m_unitBuyPrice=1261.88, m_unitSellPrice=1161.88} is created...
Commodity{m_name='Rubidium', m_unitVolume=11, m_decayRatio=0.36, m_currentSupplyAmount=283, m_unitBuyPrice=423.45, m_unitSellPrice=323.45} is created...
Commodity{m_name='Cesium', m_unitVolume=6, m_decayRatio=0.46, m_currentSupplyAmount=174, m_unitBuyPrice=587.71, m_unitSellPrice=487.71000000000004} is created...
Commodity{m_name='Boron', m_unitVolume=6, m_decayRatio=0.43, m_currentSupplyAmount=275, m_unitBuyPrice=579.49, m_unitSellPrice=479.49} is created...
Commodity{m_name='Silicon', m_unitVolume=13, m_decayRatio=0.59, m_currentSupplyAmount=164, m_unitBuyPrice=638.12, m_unitSellPrice=538.12} is created...
Commodity{m_name='Germanium', m_unitVolume=12, m_decayRatio=0.5, m_currentSupplyAmount=271, m_unitBuyPrice=520.45, m_unitSellPrice=420.45000000000005} is created...
Commodity{m_name='Arsenic', m_unitVolume=10, m_decayRatio=0.21, m_currentSupplyAmount=245, m_unitBuyPrice=336.73, m_unitSellPrice=236.73000000000002} is created...
Commodity{m_name='Antimony', m_unitVolume=10, m_decayRatio=0.6, m_currentSupplyAmount=164, m_unitBuyPrice=958.15, m_unitSellPrice=858.15} is created...
Commodity{m_name='Bismuth', m_unitVolume=10, m_decayRatio=0.21, m_currentSupplyAmount=206, m_unitBuyPrice=1120.42, m_unitSellPrice=1020.4200000000001} is created...
Commodity{m_name='Cadmium', m_unitVolume=10, m_decayRatio=0.3, m_currentSupplyAmount=210, m_unitBuyPrice=337.04, m_unitSellPrice=237.04000000000002} is created...
Commodity{m_name='Gallium', m_unitVolume=6, m_decayRatio=0.31, m_currentSupplyAmount=163, m_unitBuyPrice=1308.64, m_unitSellPrice=1208.64} is created...
Commodity{m_name='Indium', m_unitVolume=7, m_decayRatio=0.54, m_currentSupplyAmount=163, m_unitBuyPrice=1122.34, m_unitSellPrice=1022.3399999999999} is created...
Commodity{m_name='Thallium', m_unitVolume=10, m_decayRatio=0.33, m_currentSupplyAmount=215, m_unitBuyPrice=1405.41, m_unitSellPrice=1305.41} is created...
Commodity{m_name='Lanthanum', m_unitVolume=13, m_decayRatio=0.36, m_currentSupplyAmount=292, m_unitBuyPrice=1206.39, m_unitSellPrice=1106.39} is created...



---------Market Pluto Trade is created...

Planet Huya is created...

Commodity{m_name='Lithium', m_unitVolume=13, m_decayRatio=0.46, m_currentSupplyAmount=151, m_unitBuyPrice=524.75, m_unitSellPrice=424.75} is created...
Commodity{m_name='Titanium', m_unitVolume=14, m_decayRatio=0.61, m_currentSupplyAmount=175, m_unitBuyPrice=774.08, m_unitSellPrice=674.08} is created...
Commodity{m_name='Platinum', m_unitVolume=10, m_decayRatio=0.24, m_currentSupplyAmount=187, m_unitBuyPrice=1170.8, m_unitSellPrice=1070.8} is created...
Commodity{m_name='Gold', m_unitVolume=10, m_decayRatio=0.66, m_currentSupplyAmount=215, m_unitBuyPrice=741.08, m_unitSellPrice=641.08} is created...
Commodity{m_name='Silver', m_unitVolume=8, m_decayRatio=0.29, m_currentSupplyAmount=203, m_unitBuyPrice=1348.06, m_unitSellPrice=1248.06} is created...
Commodity{m_name='Helium-3', m_unitVolume=8, m_decayRatio=0.5, m_currentSupplyAmount=228, m_unitBuyPrice=448.19, m_unitSellPrice=348.19} is created...
Commodity{m_name='Water', m_unitVolume=11, m_decayRatio=0.3, m_currentSupplyAmount=265, m_unitBuyPrice=533.65, m_unitSellPrice=433.65} is created...
Commodity{m_name='Food', m_unitVolume=12, m_decayRatio=0.23, m_currentSupplyAmount=187, m_unitBuyPrice=1136.71, m_unitSellPrice=1036.71} is created...
Commodity{m_name='Oxygen', m_unitVolume=9, m_decayRatio=0.54, m_currentSupplyAmount=176, m_unitBuyPrice=1457.07, m_unitSellPrice=1357.07} is created...
Commodity{m_name='Hydrogen', m_unitVolume=8, m_decayRatio=0.43, m_currentSupplyAmount=237, m_unitBuyPrice=811.64, m_unitSellPrice=711.64} is created...
Commodity{m_name='Carbon', m_unitVolume=14, m_decayRatio=0.7, m_currentSupplyAmount=264, m_unitBuyPrice=1005.56, m_unitSellPrice=905.56} is created...
Commodity{m_name='Iron', m_unitVolume=13, m_decayRatio=0.39, m_currentSupplyAmount=286, m_unitBuyPrice=463.34, m_unitSellPrice=363.34} is created...
Commodity{m_name='Copper', m_unitVolume=6, m_decayRatio=0.28, m_currentSupplyAmount=293, m_unitBuyPrice=1398.62, m_unitSellPrice=1298.62} is created...
Commodity{m_name='Nickel', m_unitVolume=5, m_decayRatio=0.31, m_currentSupplyAmount=152, m_unitBuyPrice=513.78, m_unitSellPrice=413.78} is created...
Commodity{m_name='Aluminum', m_unitVolume=11, m_decayRatio=0.6, m_currentSupplyAmount=263, m_unitBuyPrice=825.58, m_unitSellPrice=725.58} is created...
Commodity{m_name='Tungsten', m_unitVolume=5, m_decayRatio=0.32, m_currentSupplyAmount=217, m_unitBuyPrice=786.73, m_unitSellPrice=686.73} is created...
Commodity{m_name='Palladium', m_unitVolume=8, m_decayRatio=0.35, m_currentSupplyAmount=268, m_unitBuyPrice=1152.86, m_unitSellPrice=1052.86} is created...
Commodity{m_name='Rhodium', m_unitVolume=8, m_decayRatio=0.68, m_currentSupplyAmount=269, m_unitBuyPrice=1464.47, m_unitSellPrice=1364.47} is created...
Commodity{m_name='Iridium', m_unitVolume=7, m_decayRatio=0.21, m_currentSupplyAmount=218, m_unitBuyPrice=546.55, m_unitSellPrice=446.54999999999995} is created...
Commodity{m_name='Cobalt', m_unitVolume=6, m_decayRatio=0.31, m_currentSupplyAmount=283, m_unitBuyPrice=1238.72, m_unitSellPrice=1138.72} is created...
Commodity{m_name='Mercury', m_unitVolume=14, m_decayRatio=0.54, m_currentSupplyAmount=158, m_unitBuyPrice=912.38, m_unitSellPrice=812.38} is created...
Commodity{m_name='Lead', m_unitVolume=6, m_decayRatio=0.57, m_currentSupplyAmount=266, m_unitBuyPrice=196.55, m_unitSellPrice=96.55000000000001} is created...
Commodity{m_name='Zinc', m_unitVolume=13, m_decayRatio=0.56, m_currentSupplyAmount=209, m_unitBuyPrice=168.06, m_unitSellPrice=68.06} is created...
Commodity{m_name='Tin', m_unitVolume=10, m_decayRatio=0.65, m_currentSupplyAmount=265, m_unitBuyPrice=1415.19, m_unitSellPrice=1315.19} is created...
Commodity{m_name='Beryllium', m_unitVolume=7, m_decayRatio=0.32, m_currentSupplyAmount=164, m_unitBuyPrice=965.73, m_unitSellPrice=865.73} is created...
Commodity{m_name='Uranium', m_unitVolume=7, m_decayRatio=0.66, m_currentSupplyAmount=171, m_unitBuyPrice=1202.06, m_unitSellPrice=1102.06} is created...
Commodity{m_name='Thorium', m_unitVolume=10, m_decayRatio=0.36, m_currentSupplyAmount=154, m_unitBuyPrice=889.47, m_unitSellPrice=789.47} is created...
Commodity{m_name='Plutonium', m_unitVolume=12, m_decayRatio=0.31, m_currentSupplyAmount=169, m_unitBuyPrice=685.86, m_unitSellPrice=585.86} is created...
Commodity{m_name='Neptunium', m_unitVolume=10, m_decayRatio=0.39, m_currentSupplyAmount=263, m_unitBuyPrice=1279.24, m_unitSellPrice=1179.24} is created...
Commodity{m_name='Radium', m_unitVolume=10, m_decayRatio=0.32, m_currentSupplyAmount=231, m_unitBuyPrice=1218.43, m_unitSellPrice=1118.43} is created...
Commodity{m_name='Neon', m_unitVolume=13, m_decayRatio=0.61, m_currentSupplyAmount=231, m_unitBuyPrice=432.77, m_unitSellPrice=332.77} is created...
Commodity{m_name='Argon', m_unitVolume=13, m_decayRatio=0.26, m_currentSupplyAmount=158, m_unitBuyPrice=1383.66, m_unitSellPrice=1283.66} is created...
Commodity{m_name='Krypton', m_unitVolume=6, m_decayRatio=0.49, m_currentSupplyAmount=183, m_unitBuyPrice=912.21, m_unitSellPrice=812.21} is created...
Commodity{m_name='Xenon', m_unitVolume=8, m_decayRatio=0.61, m_currentSupplyAmount=272, m_unitBuyPrice=273.38, m_unitSellPrice=173.38} is created...
Commodity{m_name='Nitrogen', m_unitVolume=5, m_decayRatio=0.38, m_currentSupplyAmount=186, m_unitBuyPrice=1031.55, m_unitSellPrice=931.55} is created...
Commodity{m_name='Carbon Dioxide', m_unitVolume=7, m_decayRatio=0.58, m_currentSupplyAmount=184, m_unitBuyPrice=653.1, m_unitSellPrice=553.1} is created...
Commodity{m_name='Methane', m_unitVolume=9, m_decayRatio=0.21, m_currentSupplyAmount=152, m_unitBuyPrice=613.15, m_unitSellPrice=513.15} is created...
Commodity{m_name='Ammonia', m_unitVolume=8, m_decayRatio=0.5, m_currentSupplyAmount=204, m_unitBuyPrice=376.0, m_unitSellPrice=276.0} is created...
Commodity{m_name='Sulfur', m_unitVolume=5, m_decayRatio=0.44, m_currentSupplyAmount=248, m_unitBuyPrice=1424.88, m_unitSellPrice=1324.88} is created...
Commodity{m_name='Chlorine', m_unitVolume=7, m_decayRatio=0.5, m_currentSupplyAmount=156, m_unitBuyPrice=1439.42, m_unitSellPrice=1339.42} is created...
Commodity{m_name='Sodium', m_unitVolume=14, m_decayRatio=0.21, m_currentSupplyAmount=233, m_unitBuyPrice=1152.57, m_unitSellPrice=1052.57} is created...
Commodity{m_name='Potassium', m_unitVolume=12, m_decayRatio=0.35, m_currentSupplyAmount=194, m_unitBuyPrice=789.55, m_unitSellPrice=689.55} is created...
Commodity{m_name='Magnesium', m_unitVolume=10, m_decayRatio=0.41, m_currentSupplyAmount=167, m_unitBuyPrice=913.91, m_unitSellPrice=813.91} is created...
Commodity{m_name='Calcium', m_unitVolume=5, m_decayRatio=0.56, m_currentSupplyAmount=161, m_unitBuyPrice=956.93, m_unitSellPrice=856.93} is created...
Commodity{m_name='Phosphorus', m_unitVolume=11, m_decayRatio=0.38, m_currentSupplyAmount=292, m_unitBuyPrice=1468.55, m_unitSellPrice=1368.55} is created...
Commodity{m_name='Selenium', m_unitVolume=8, m_decayRatio=0.4, m_currentSupplyAmount=244, m_unitBuyPrice=645.19, m_unitSellPrice=545.19} is created...
Commodity{m_name='Fluorine', m_unitVolume=10, m_decayRatio=0.36, m_currentSupplyAmount=270, m_unitBuyPrice=1302.08, m_unitSellPrice=1202.08} is created...
Commodity{m_name='Bromine', m_unitVolume=6, m_decayRatio=0.5, m_currentSupplyAmount=261, m_unitBuyPrice=1009.73, m_unitSellPrice=909.73} is created...
Commodity{m_name='Iodine', m_unitVolume=7, m_decayRatio=0.44, m_currentSupplyAmount=270, m_unitBuyPrice=496.67, m_unitSellPrice=396.67} is created...
Commodity{m_name='Lithium', m_unitVolume=12, m_decayRatio=0.57, m_currentSupplyAmount=156, m_unitBuyPrice=1276.26, m_unitSellPrice=1176.26} is created...
Commodity{m_name='Rubidium', m_unitVolume=6, m_decayRatio=0.22, m_currentSupplyAmount=283, m_unitBuyPrice=540.71, m_unitSellPrice=440.71000000000004} is created...
Commodity{m_name='Cesium', m_unitVolume=7, m_decayRatio=0.46, m_currentSupplyAmount=169, m_unitBuyPrice=1172.25, m_unitSellPrice=1072.25} is created...
Commodity{m_name='Boron', m_unitVolume=9, m_decayRatio=0.34, m_currentSupplyAmount=194, m_unitBuyPrice=1432.07, m_unitSellPrice=1332.07} is created...
Commodity{m_name='Silicon', m_unitVolume=14, m_decayRatio=0.45, m_currentSupplyAmount=293, m_unitBuyPrice=291.28, m_unitSellPrice=191.27999999999997} is created...
Commodity{m_name='Germanium', m_unitVolume=14, m_decayRatio=0.48, m_currentSupplyAmount=193, m_unitBuyPrice=779.19, m_unitSellPrice=679.19} is created...
Commodity{m_name='Arsenic', m_unitVolume=9, m_decayRatio=0.39, m_currentSupplyAmount=219, m_unitBuyPrice=734.8, m_unitSellPrice=634.8} is created...
Commodity{m_name='Antimony', m_unitVolume=7, m_decayRatio=0.23, m_currentSupplyAmount=159, m_unitBuyPrice=798.85, m_unitSellPrice=698.85} is created...
Commodity{m_name='Bismuth', m_unitVolume=5, m_decayRatio=0.26, m_currentSupplyAmount=163, m_unitBuyPrice=994.59, m_unitSellPrice=894.59} is created...
Commodity{m_name='Cadmium', m_unitVolume=6, m_decayRatio=0.39, m_currentSupplyAmount=152, m_unitBuyPrice=342.47, m_unitSellPrice=242.47000000000003} is created...
Commodity{m_name='Gallium', m_unitVolume=11, m_decayRatio=0.37, m_currentSupplyAmount=182, m_unitBuyPrice=157.79, m_unitSellPrice=57.78999999999999} is created...
Commodity{m_name='Indium', m_unitVolume=8, m_decayRatio=0.25, m_currentSupplyAmount=198, m_unitBuyPrice=797.14, m_unitSellPrice=697.14} is created...
Commodity{m_name='Thallium', m_unitVolume=13, m_decayRatio=0.51, m_currentSupplyAmount=217, m_unitBuyPrice=589.33, m_unitSellPrice=489.33000000000004} is created...
Commodity{m_name='Lanthanum', m_unitVolume=14, m_decayRatio=0.63, m_currentSupplyAmount=253, m_unitBuyPrice=465.57, m_unitSellPrice=365.57} is created...
Commodity{m_name='Cerium', m_unitVolume=7, m_decayRatio=0.34, m_currentSupplyAmount=201, m_unitBuyPrice=1294.21, m_unitSellPrice=1194.21} is created...
Commodity{m_name='Praseodymium', m_unitVolume=12, m_decayRatio=0.36, m_currentSupplyAmount=161, m_unitBuyPrice=280.83, m_unitSellPrice=180.82999999999998} is created...
Commodity{m_name='Neodymium', m_unitVolume=7, m_decayRatio=0.28, m_currentSupplyAmount=245, m_unitBuyPrice=1277.62, m_unitSellPrice=1177.62} is created...
Commodity{m_name='Promethium', m_unitVolume=10, m_decayRatio=0.66, m_currentSupplyAmount=178, m_unitBuyPrice=467.08, m_unitSellPrice=367.08} is created...
Commodity{m_name='Samarium', m_unitVolume=12, m_decayRatio=0.6, m_currentSupplyAmount=258, m_unitBuyPrice=986.85, m_unitSellPrice=886.85} is created...
Commodity{m_name='Europium', m_unitVolume=12, m_decayRatio=0.63, m_currentSupplyAmount=241, m_unitBuyPrice=1249.63, m_unitSellPrice=1149.63} is created...
Commodity{m_name='Gadolinium', m_unitVolume=11, m_decayRatio=0.67, m_currentSupplyAmount=242, m_unitBuyPrice=646.98, m_unitSellPrice=546.98} is created...
Commodity{m_name='Terbium', m_unitVolume=13, m_decayRatio=0.58, m_currentSupplyAmount=186, m_unitBuyPrice=474.76, m_unitSellPrice=374.76} is created...
Commodity{m_name='Dysprosium', m_unitVolume=7, m_decayRatio=0.22, m_currentSupplyAmount=215, m_unitBuyPrice=795.81, m_unitSellPrice=695.81} is created...
Commodity{m_name='Holmium', m_unitVolume=13, m_decayRatio=0.28, m_currentSupplyAmount=275, m_unitBuyPrice=402.46, m_unitSellPrice=302.46} is created...
Commodity{m_name='Erbium', m_unitVolume=10, m_decayRatio=0.58, m_currentSupplyAmount=294, m_unitBuyPrice=696.03, m_unitSellPrice=596.03} is created...
Commodity{m_name='Thulium', m_unitVolume=10, m_decayRatio=0.36, m_currentSupplyAmount=267, m_unitBuyPrice=310.1, m_unitSellPrice=210.10000000000002} is created...
Commodity{m_name='Ytterbium', m_unitVolume=14, m_decayRatio=0.43, m_currentSupplyAmount=191, m_unitBuyPrice=568.09, m_unitSellPrice=468.09000000000003} is created...
Commodity{m_name='Lutetium', m_unitVolume=14, m_decayRatio=0.41, m_currentSupplyAmount=254, m_unitBuyPrice=495.75, m_unitSellPrice=395.75} is created...
Commodity{m_name='Hafnium', m_unitVolume=13, m_decayRatio=0.51, m_currentSupplyAmount=159, m_unitBuyPrice=1473.88, m_unitSellPrice=1373.88} is created...
Commodity{m_name='Tantalum', m_unitVolume=9, m_decayRatio=0.37, m_currentSupplyAmount=179, m_unitBuyPrice=1340.78, m_unitSellPrice=1240.78} is created...
Commodity{m_name='Niobium', m_unitVolume=6, m_decayRatio=0.64, m_currentSupplyAmount=241, m_unitBuyPrice=970.67, m_unitSellPrice=870.67} is created...
Commodity{m_name='Rhenium', m_unitVolume=14, m_decayRatio=0.35, m_currentSupplyAmount=223, m_unitBuyPrice=864.23, m_unitSellPrice=764.23} is created...



---------Market Neptune Mart is created...

Planet Nessus is created...

SpaceShip{, m_name='Zero-G', m_price=10009.26, m_volumeCapacity=6256, m_speed=257, m_currentFuel=500, m_fuelCapacity=29303, fuelUsagePerLightYear=16
m_cargos=[]} is created...
SpaceShip{, m_name='Yosemite', m_price=21021.29, m_volumeCapacity=4721, m_speed=350, m_currentFuel=500, m_fuelCapacity=21106, fuelUsagePerLightYear=14
m_cargos=[]} is created...
SpaceShip{, m_name='Xenith', m_price=16557.46, m_volumeCapacity=7490, m_speed=447, m_currentFuel=500, m_fuelCapacity=13046, fuelUsagePerLightYear=18
m_cargos=[]} is created...
SpaceShip{, m_name='Warp', m_price=9125.83, m_volumeCapacity=3821, m_speed=126, m_currentFuel=500, m_fuelCapacity=36026, fuelUsagePerLightYear=10
m_cargos=[]} is created...
SpaceShip{, m_name='Vortex', m_price=23730.0, m_volumeCapacity=9736, m_speed=1217, m_currentFuel=500, m_fuelCapacity=23995, fuelUsagePerLightYear=19
m_cargos=[]} is created...
SpaceShip{, m_name='Traverse', m_price=5030.14, m_volumeCapacity=6534, m_speed=149, m_currentFuel=500, m_fuelCapacity=12048, fuelUsagePerLightYear=13
m_cargos=[]} is created...
SpaceShip{, m_name='Stellar', m_price=8059.74, m_volumeCapacity=10348, m_speed=119, m_currentFuel=500, m_fuelCapacity=39827, fuelUsagePerLightYear=19
m_cargos=[]} is created...
SpaceShip{, m_name='Rocket', m_price=21173.0, m_volumeCapacity=7430, m_speed=338, m_currentFuel=500, m_fuelCapacity=26490, fuelUsagePerLightYear=16
m_cargos=[]} is created...
SpaceShip{, m_name='Quasar', m_price=11216.87, m_volumeCapacity=5990, m_speed=290, m_currentFuel=500, m_fuelCapacity=30466, fuelUsagePerLightYear=13
m_cargos=[]} is created...
SpaceShip{, m_name='Pulsar', m_price=17277.02, m_volumeCapacity=2129, m_speed=366, m_currentFuel=500, m_fuelCapacity=35562, fuelUsagePerLightYear=19
m_cargos=[]} is created...
SpaceShip{, m_name='Orbit', m_price=7475.26, m_volumeCapacity=3110, m_speed=160, m_currentFuel=500, m_fuelCapacity=30537, fuelUsagePerLightYear=17
m_cargos=[]} is created...
SpaceShip{, m_name='Nebula', m_price=3881.93, m_volumeCapacity=4981, m_speed=135, m_currentFuel=500, m_fuelCapacity=34219, fuelUsagePerLightYear=18
m_cargos=[]} is created...
SpaceShip{, m_name='Meteorite', m_price=18444.58, m_volumeCapacity=1273, m_speed=375, m_currentFuel=500, m_fuelCapacity=41084, fuelUsagePerLightYear=11
m_cargos=[]} is created...







Player Nuri Can is prepared for game
---- Current Planet: Planet{m_name='Varda', m_unitFuelPrice=3.52, m_parkingPricePerTurn=5.45, m_market=Comet Depot}, SpaceShip: SpaceShip{, m_name='Zero-G', m_price=10009.26, m_volumeCapacity=6256, m_speed=257, m_currentFuel=500, m_fuelCapacity=29303, fuelUsagePerLightYear=16
m_cargos=[]}




Player John is prepared for game
---- Current Planet: Planet{m_name='Varda', m_unitFuelPrice=3.52, m_parkingPricePerTurn=5.45, m_market=Comet Depot}, SpaceShip: SpaceShip{, m_name='Yosemite', m_price=21021.29, m_volumeCapacity=4721, m_speed=350, m_currentFuel=500, m_fuelCapacity=21106, fuelUsagePerLightYear=14
m_cargos=[]}




Player Anastasia is prepared for game
---- Current Planet: Planet{m_name='Varda', m_unitFuelPrice=3.52, m_parkingPricePerTurn=5.45, m_market=Comet Depot}, SpaceShip: SpaceShip{, m_name='Xenith', m_price=16557.46, m_volumeCapacity=7490, m_speed=447, m_currentFuel=500, m_fuelCapacity=13046, fuelUsagePerLightYear=18
m_cargos=[]}

--------------------SHOPPING--------------------------------
Nuri Can on shopping on Varda planet with $989990.74
[Nuri Can] bought something: Rest Of Amount: $886463.24
Shopping List:
Cargo{m_commodity=Commodity{m_name='Magnesium', m_unitVolume=14, m_decayRatio=0.3, m_currentSupplyAmount=229, m_unitBuyPrice=173.0, m_unitSellPrice=73.0}, quantityOfCommodity=229}

Cargo{m_commodity=Commodity{m_name='Plutonium', m_unitVolume=10, m_decayRatio=0.21, m_currentSupplyAmount=215, m_unitBuyPrice=202.3, m_unitSellPrice=102.30000000000001}, quantityOfCommodity=215}

Cargo{m_commodity=Commodity{m_name='Antimony', m_unitVolume=9, m_decayRatio=0.56, m_currentSupplyAmount=105, m_unitBuyPrice=204.16, m_unitSellPrice=104.16}, quantityOfCommodity=100}

--------------------SHOPPING--------------------------------


--------------------SHOPPING--------------------------------
John on shopping on Varda planet with $978978.71
[John] bought something: Rest Of Amount: $875451.21
Shopping List:
--------------------SHOPPING--------------------------------


--------------------SHOPPING--------------------------------
Anastasia on shopping on Varda planet with $983442.54
[Anastasia] bought something: Rest Of Amount: $851303.20
Shopping List:
Cargo{m_commodity=Commodity{m_name='Antimony', m_unitVolume=9, m_decayRatio=0.56, m_currentSupplyAmount=105, m_unitBuyPrice=204.16, m_unitSellPrice=104.16}, quantityOfCommodity=105}

Cargo{m_commodity=Commodity{m_name='Tungsten', m_unitVolume=9, m_decayRatio=0.28, m_currentSupplyAmount=124, m_unitBuyPrice=224.22, m_unitSellPrice=124.22}, quantityOfCommodity=32}

--------------------SHOPPING--------------------------------


--------------------SELL ITEM--------------------------------
Nuri Can on market for sell something with $886463.24
[Nuri Can] sold something Rest of Amount: $886463.24
Sold Items:

--------------------SELL ITEM--------------------------------


--------------------SELL ITEM--------------------------------
John on market for sell something with $875451.21

--------------------SELL ITEM--------------------------------
Anastasia on market for sell something with $851303.20
[Anastasia] sold something Rest of Amount: $862240.00
Sold Items:

Cargo{m_commodity=Commodity{m_name='Antimony', m_unitVolume=9, m_decayRatio=0.56, m_currentSupplyAmount=105, m_unitBuyPrice=204.16, m_unitSellPrice=104.16}, quantityOfCommodity=105}

--------------------SELL ITEM--------------------------------


--------------------BUY FUEL--------------------------------
Nuri Can on fuel station with $886463.24
Spaceship: Zero-G [500/29303], fuelUsage: 16, unitPrice: $3.52
[Nuri Can] bought fuel. [29300/29303] Total = $28800, Rest Of Amount: $857663.24
--------------------BUY FUEL--------------------------------


--------------------BUY FUEL--------------------------------
John on fuel station with $875451.21
Spaceship: Yosemite [500/21106], fuelUsage: 14, unitPrice: $3.52
[John] bought fuel. [21102/21106] Total = $20602, Rest Of Amount: $854849.21
--------------------BUY FUEL--------------------------------


--------------------BUY FUEL--------------------------------
Anastasia on fuel station with $862240.00
Spaceship: Xenith [500/13046], fuelUsage: 18, unitPrice: $3.52
[Anastasia] bought fuel. [13045/13046] Total = $12545, Rest Of Amount: $849695.00
--------------------BUY FUEL--------------------------------


--------------------SHOPPING--------------------------------
Nuri Can on shopping on Nessus planet with $857663.24
[Nuri Can] bought something: Rest Of Amount: $725523.90
Shopping List:
--------------------SHOPPING--------------------------------


--------------------SHOPPING--------------------------------
John on shopping on Nessus planet with $854849.21
[John] bought something: Rest Of Amount: $722709.87
Shopping List:
--------------------SHOPPING--------------------------------


--------------------SHOPPING--------------------------------
Anastasia on shopping on Gonggong planet with $849695.00
[Anastasia] bought something: Rest Of Amount: $717555.66
Shopping List:
--------------------SHOPPING--------------------------------


--------------------SELL ITEM--------------------------------
Nuri Can on market for sell something with $725523.90
[Nuri Can] sold something Rest of Amount: $725523.90
Sold Items:

Cargo{m_commodity=Commodity{m_name='Antimony', m_unitVolume=9, m_decayRatio=0.56, m_currentSupplyAmount=105, m_unitBuyPrice=204.16, m_unitSellPrice=104.16}, quantityOfCommodity=105}

--------------------SELL ITEM--------------------------------


--------------------SELL ITEM--------------------------------
John on market for sell something with $722709.87

--------------------SELL ITEM--------------------------------
Anastasia on market for sell something with $717555.66
[Anastasia] sold something Rest of Amount: $717555.66
Sold Items:

Cargo{m_commodity=Commodity{m_name='Antimony', m_unitVolume=9, m_decayRatio=0.56, m_currentSupplyAmount=105, m_unitBuyPrice=204.16, m_unitSellPrice=104.16}, quantityOfCommodity=105}

--------------------SELL ITEM--------------------------------


--------------------BUY FUEL--------------------------------
Nuri Can on fuel station with $725523.90
Spaceship: Zero-G [28004/29303], fuelUsage: 16, unitPrice: $2.01
[Nuri Can] bought fuel. [29302/29303] Total = $1298, Rest Of Amount: $724225.90
--------------------BUY FUEL--------------------------------


--------------------BUY FUEL--------------------------------
John on fuel station with $722709.87
Spaceship: Yosemite [19968/21106], fuelUsage: 14, unitPrice: $2.01
[John] bought fuel. [21105/21106] Total = $1137, Rest Of Amount: $721572.87
--------------------BUY FUEL--------------------------------


--------------------BUY FUEL--------------------------------
Anastasia on fuel station with $717555.66
Spaceship: Xenith [11389/13046], fuelUsage: 18, unitPrice: $4.45
[Anastasia] bought fuel. [13044/13046] Total = $1655, Rest Of Amount: $715900.66
--------------------BUY FUEL--------------------------------


--------------------SHOPPING--------------------------------
Nuri Can on shopping on Tyche planet with $724225.90
[Nuri Can] bought something: Rest Of Amount: $592086.56
Shopping List:
--------------------SHOPPING--------------------------------


--------------------SHOPPING--------------------------------
John on shopping on Varda planet with $721572.87
[John] bought something: Rest Of Amount: $589433.53
Shopping List:
--------------------SHOPPING--------------------------------


--------------------SHOPPING--------------------------------
Anastasia on shopping on Salacia planet with $715900.66
[Anastasia] bought something: Rest Of Amount: $583761.32
Shopping List:
--------------------SHOPPING--------------------------------


--------------------SELL ITEM--------------------------------
Nuri Can on market for sell something with $592086.56
[Nuri Can] sold something Rest of Amount: $592086.56
Sold Items:

Cargo{m_commodity=Commodity{m_name='Antimony', m_unitVolume=9, m_decayRatio=0.56, m_currentSupplyAmount=105, m_unitBuyPrice=204.16, m_unitSellPrice=104.16}, quantityOfCommodity=105}

--------------------SELL ITEM--------------------------------


--------------------SELL ITEM--------------------------------
John on market for sell something with $589433.53

--------------------SELL ITEM--------------------------------
Anastasia on market for sell something with $583761.32
[Anastasia] sold something Rest of Amount: $583761.32
Sold Items:

Cargo{m_commodity=Commodity{m_name='Antimony', m_unitVolume=9, m_decayRatio=0.56, m_currentSupplyAmount=105, m_unitBuyPrice=204.16, m_unitSellPrice=104.16}, quantityOfCommodity=105}

--------------------SELL ITEM--------------------------------


--------------------BUY FUEL--------------------------------
Nuri Can on fuel station with $592086.56
